X;Y;osm_id;ref_cnc;name;marque;wheelchair;opening_hours;open_air;drive_in;cinema3d;nb_screens;capacity;acoustic;website;phone;facebook;wikidata;siret;com_insee;com_nom
2.2682677;48.8853484997208;node/6322027727;"288151";Le Village;;;;;;;;;;;;;;;"92051";Neuilly-sur-Seine
2.8367338;45.9302220003532;node/7649509135;"17961";Cinéma de la Viouze;;;;;;no;"1";"347";;;;;;;"63004";Les Ancizes-Comps
5.9967312;46.366421500282;node/7624996741;"262461";Salle des fêtes;"Cinéma Les Quinsonnets, Les Rousses";;;;;;"1";"200";;;;;;;"01247";Mijoux
-1.79775069969884;46.503499334352;way/179503646;"348296";Le Grand Palace;;;;;;yes;"5";"798";;http://cinema-legrandpalace.fr/;;https://www.facebook.com/MultiplexeLeGrandPalace;;;"85194";Les Sables-d'Olonne
4.8437817;45.7632800003776;node/3807001612;"238163";Lumière Fourmi;;;Mo-Su 15:00-22:00;;;no;"3";"136";;;;;Q3209199;"80352971800022";"69123";Lyon
-0.3415971;43.416063200542;node/3371526621;4086860-;Complexe sportif;BATEL;;;;;;"1";"250";;https://batel-cinema.fr;+33 6 08 45 29 46;;;"43750983900027";"64415";Navailles-Angos
-0.217238850598746;46.9791177280952;way/997030934;;Le Kiosque;;yes;;;;;"4";;;https://cinema-lekiosque.fr;;;;;"79329";Thouars
-0.0335274;49.0201078996874;node/2431087647;"412061";Le Rexy;;;;;;yes;"1";"144";;http://cinema.lerexy.fr;+33 2 31 90 84 73;cinema.lerexy;Q61860569;;"14654";Saint-Pierre-en-Auge
7.1805042;48.243681899879;node/7407125785;;Ciné Vallée;;;;;;;;;;;;;;;"68298";Sainte-Marie-aux-Mines
-0.232699008664786;47.5538802007097;way/220853769;"203672";Salle Saint-Michel;;;;;;no;"1";"244";;;;;;;"49163";Jarzé Villages
4.06776806618797;45.6148879003782;way/657001423;;Cinéma Rex;;yes;;;;;"5";;;https://www.rex-montbrison42.fr/;;;;;"42147";Montbrison
6.9401958;43.5454871005417;node/6095125135;"243839";Espace Léonard de Vinci;;;;;;no;"1";"259";;;;;;;"06079";Mandelieu-la-Napoule
4.35732290187256;43.8338849547026;way/39712646;"290975";Le Sémaphore;Haut et Court;;;;;;;;;www.cinema-semaphore.fr;+33 4 66 67 83 11;;Q3128481;;"30189";Nîmes
2.5102565;48.8467690997303;node/6935212027;"307692";Centre des bords de Marne;;;Mo-Fr 09:30-18:00;;;;"1";;;https://www.cdbm.org/informations-pratiques/ou-trouver-le-tract-cinema/;+33 1 43 24 54 28;;;;"94058";Le Perreux-sur-Marne
-2.4261297;47.3307136000912;node/1310645634;"407229";Ciné Presqu'ile;;;"Mo-Th 13:30-23:00; Fr 13:30-24:00; Sa 00:00-00:30,13:30-24:00; Su 00:00-00:30,13:30-23:00";;;yes;"6";"1029";;https://www.cinepresquile.fr/;+33 2 40 00 60 60;;;;"44069";Guérande
-1.7790396;47.2756236001031;node/4008122735;"383961";Montluc Cinéma;;;;;;;"1";"241";;https://montluc-cinema.com/;;;;;"44158";Saint-Étienne-de-Montluc
2.53471087423869;48.6829069843692;way/150019042;"69641";Buxy;;;;;;;;;;;;;;;"91097";Boussy-Saint-Antoine
2.48567611101104;48.798595816531;way/219242782;"404603";Le Lido;;;;;;;;;;;;;Q61859818;;"94068";Saint-Maur-des-Fossés
-3.6302171;48.6556542997777;node/1659503580;"314471";Le Douron;;;;;;;;;;https://cinema-ledouron.fr;+33 2 96 35 6141;;;;"22194";Plestin-les-Grèves
7.8352467935243;48.7992636246861;way/185100598;"189741";Megarex;;yes;;;;yes;"10";"1650";;;"+33388639909";;;;"67180";Haguenau
1.6031783;42.8463164005321;node/1834556845;"421923";Espace François Mitterrand;;;;;;;;;;;;;;;"09306";Tarascon-sur-Ariège
1.48889498577101;48.4418013015631;way/102799327;"103166";Les Enfants du Paradis;;yes;;;;yes;"11";"2025";;;"+33237881930";;;;"28085";Chartres
-0.6311721;44.8056050004856;node/5730608307;"308361";Jean Eustache;;yes;"Mo-Su,PH 14:00-23:00";;;yes;"5";"767";;https://www.webeustache.com;"+33556460096";;;;"33318";Pessac
0.169169425529702;44.4975133099437;way/534195620;"248254";Plaza Cinéma;;;;;;yes;"4";"513";;;;;;;"47157";Marmande
0.3393824;44.1356753005275;node/1872925059;"286912";Le Margot;;;;;;no;"1";"236";;;;;;;"47195";Nérac
0.17306763823826;48.0491657403611;way/151294935;"415471";Méga CGR;CGR;yes;;;;yes;"12";"2141";voice_description;https://www.cgrcinemas.fr/stsaturnin/;;;Q2931406;;"72320";Saint-Saturnin
5.03495107553315;47.323689458452;way/41538882;"138715";Le Darcy;;;;;;yes;"6";"1059";;;;;Q17189956;"01695041200011";"21231";Dijon
6.8412518;46.2662761002993;node/2133956380;"105092";Le Chamois;;yes;;;;;"1";;;http://chamois.cine.allocine.fr/;+33 4 50 73 29 54;;;;"74063";Châtel
7.76397069308307;48.5730639629582;way/43799904;"369792";UGC Ciné Cité Strasbourg;UGC;yes;;;;yes;"22";"5412";voice_description;https://www.ugc.fr/cinema.html?id=30;"+33146372824";;Q3547187;;"67482";Strasbourg
-1.5065619;43.483522600542;node/1676304365;"19325";Monciné;Monciné;;Mo-Su 13:45-22:15;;;yes;"7";"1095";;https://www.moncine-anglet.com/;;;;;"64024";Anglet
6.2461978;45.996817700343;node/3081400652;"427042";Le parnal;;;;;;;;;voice_description;;;;;;"74282";Fillière
6.1445465;47.1069825001391;node/7033632143;"299281";Cinéma Eldorado;;;;;;yes;"1";"153";;;;;;;"25434";Ornans
2.34287770406603;48.852192723559;way/40579763;"721";MK2 Odéon (côté Saint-Michel);MK2;;;;;;"4";"690";;https://www.mk2.com/salles/mk2-odeon-0;;https://www.facebook.com/mk2odeonstmichel;Q3273028;;"75056";Paris
-0.1524129;45.4716874004164;node/563839797;"38772";Le Club;;;;;;yes;"2";"239";;;;;;;"16028";Barbezieux-Saint-Hilaire
2.7737872;48.8566374997279;node/7146872585;"110372";Studio 31;;;;;;;;;;;;;;;"77111";Chessy
-1.84459553643437;47.825802760735;way/110232181;"188681";Cinéma Alliance;;;;;;yes;;;;http://alliancecine.fr;+33 2 99 34 76 83;;;;"35176";Guipry-Messac
-2.04882206783793;48.1999010125196;way/116874501;"268841";Cinéma Montal;;;;;;;;;;;;;;;"35184";Montauban-de-Bretagne
2.3430298;48.8497534997296;node/320952621;"8513";Reflet Médicis;Les Écrans de Paris;;;;;;;;;http://www.dulaccinemas.com/cinema/2950/reflet-medicis/portail;+33 1 47 23 00 15;;Q3423049;;"75056";Paris
6.038621;43.70024800054;node/4896659138;;Quinson - Cinéma de Pays (en Plein Air);;yes;;;;no;"1";;;https://cinemadepays.wixsite.com/cinema;+33 9 63 04 56 52;;;;"04158";Quinson
2.2823233;48.8582495997275;node/1428083267;"2251";Majestic Passy;Majestic;limited;;;;;;;;http://www.lesecransdeparis.fr/cinema/2853/majestic-passy/portail;;;Q3280486;;"75056";Paris
6.51095;43.8474312005371;node/3621408645;;Castellane - Cinéma de Pays (en Plein Air);;yes;"Th 21:00-00:00; Sep-Jun off";yes;;no;"1";;;https://cinemadepays.wixsite.com/cinema;+33 9 63 04 56 52;;;;"04039";Castellane
2.5896218112262;48.7061197622923;way/694100534;"724440";Kinepolis Servon;Kinepolis;;"Mo-Sa 13:30-23:00; Su 10:30-23:00";;;;"9";"1209";;https://kinepolis.fr/kinepolis_movie_filter_presales/KSERV;+33 1 64 88 00 07;https://www.facebook.com/Kinepolis-Servon-411828882736217;Q1741993;;"77450";Servon
1.74524915668532;47.3581965360437;way/106820662;"342112";Le Palace;;;;;;yes;"3";"488";;;;;Q61859879;;"41194";Romorantin-Lanthenay
0.078152553071666;43.2407964792982;way/122321245;"421997";Méga CGR Tarbes Arsenal;CGR cinémas;yes;;;;;;;;https://www.cgrcinemas.fr/;+33 8 92 68 85 88;;Q2931406;;"65440";Tarbes
3.1715587;43.6116605005411;node/7764775725;"46613";Cinéma Jean-Claude Carrière;;yes;;;;;"3";"402";;http://cinema-bedarieux.com;+33 4 67 95 47 22;CinemaJCCBedarieux;Q97784968;"82213711300038";"34028";Bédarieux
5.6550582;46.2590273003005;node/7631839865;"301633";Cinema Atmosphère;;;;;;yes;"3";"479";;https://www.oyonnax.fr/mes-loisirs/culture/cinemas/;+33 4 74 81 96 80;oyonnaxculture;;;"01283";Oyonnax
-1.47039179498382;47.188484324174;way/73487641;"40708";Ciné Pôle Sud;;;;;;yes;"9";"1506";;https://www.cinepolesud.fr/;+33 2 28 00 98 98;;;;"44009";Basse-Goulaine
2.61120100443644;48.8036178188191;way/112032853;"318801";Apollo;;;;;;;;;;;+33 1 60 34 66 88;;;;"77373";Pontault-Combault
-0.9281372;43.471972100542;node/2665517079;"350169";Le Saleys;;yes;;;;yes;"1";"138";;http://www.moncine.fr/cinema/salies-de-bearn/;+33 5 59 65 05 37;;;;"64499";Salies-de-Béarn
6.3512776;44.4120740005136;node/4896748208;;Saint-Jean-Montclar - Cinéma de Pays;;yes;;;;yes;"1";;;https://cinemadepays.wixsite.com/cinema;+33 9 63 04 56 52;;;;"04126";Montclar
1.47866116193271;43.5484295893417;way/73841108;"331401";L'Autan;;yes;;;;;"1";;voice_description;;;;Q61859315;;"31446";Ramonville-Saint-Agne
3.1255409;50.6159018993208;node/766483366;"457576";UGC Ciné Cité Villeneuve d'Ascq;UGC;yes;;;;;"12";;voice_description;https://www.ugc.fr/cinema.html?id=24;"+33146372824";https://www.facebook.com/UGC-Cin%C3%A9-Cit%C3%A9-Villeneuve-dAscq-134611026586807;Q1643241;"34780600200528";"59009";Villeneuve-d'Ascq
5.0032585;45.7648443003774;node/1198492913;"261603";Ciné-Meyzieu;;;;;;yes;"3";"408";;;;;;;"69282";Meyzieu
2.276181;48.8307301997343;node/232928765;"7491";Gaumont Aquaboulevard;Pathé Gaumont;limited;;;;;"14";"2583";;https://www.cinemaspathegaumont.com/cinemas/cinema-gaumont-aquaboulevard;;;Q3060526;;"75056";Paris
2.17064670283338;48.6828615263282;way/133607107;;Jacques Prévert;;yes;;;;;;;;http://www.lesulis.fr/1050/cinema-jacques-prevert.htm;+33 1 69 29 34 52;;;;"91692";Les Ulis
5.8728307;47.202021000119;node/7660401125;133681-;Amphithéâtre;Écran Mobile BFC;;;;;;"1";"295";;https://www.ecranmobilebfc.org/dannemarie-sur-crete;;;;;"25195";Dannemarie-sur-Crète
0.126415776855769;49.4962589637153;way/70988201;"193111";Sirius;;;Mo-Su 13:00-21:00;;;no;"5";"492";;http://cinemasirius.com/;06 14 20 91 16;;Q3227210;;"76351";Le Havre
2.44217876897303;44.9241329947525;way/288046517;"31236";"Multiplexe ""Le Cristal""";;yes;;;;no;"7";"1073";voice_description;;;;;"32885974900025";"15014";Aurillac
3.27593302076994;44.8034309544871;way/158383006;"378233";Le ciné théatre;;;;;;;;;;https://lecinetheatre.com/;;;;;"48140";Saint-Chély-d'Apcher
-4.17209460511417;48.6571069185408;way/64939975;"315251";Le Dauphin;;;;;;;;;;http://cinemaledauphin.fr/;;;Q61859731;;"29185";Plouescat
2.9873840501361;43.1643647165128;way/92091224;"285966";Méga CGR;CGR cinémas;;;;;;;;;https://www.cgrcinemas.fr/;;;Q2931406;;"11262";Narbonne
4.7006326;49.3951857995951;node/1374185022;"465872";Les Tourelles;;;;;;yes;"2";"353";;;;;;;"08490";Vouziers
-61.5332667996288;16.2444133456166;way/65843178;no;Rex;;;Su 00:00-00:00;;;;;;;https://rex.rexdarbaud.gp;0033 9 72 61 62 16;;;;"97120";Pointe-à-Pitre
6.9114478;45.2891589004381;node/4573291011;"216471";Cinéma Chantelouve;;;;;;;"1";"166";;http://cinemachantelouve.fr;+33 4 79 05 92 01;"205045236656346";Q61858809;"32697972100015";"73290";Val-Cenis
0.2324501;49.5049151995686;node/10219420617;;Espace Culturel de la Pointe de Caux;;;;;;;;;;;;;;;"76305";Gonfreville-l'Orcher
2.34507963052463;48.8623375563786;way/311101603;;Forum des Images;;yes;;;no;;;;;https://www.forumdesimages.fr/;;;;;"75056";Paris
5.9740466;47.2184591001154;node/7618388384;"52162";L'Espace;;;;;;;"1";"426";;http://www.scenenationaledebesancon.fr;+33 3 81 51 03 12;;Q3527662;"34279813900016";"25056";Besançon
5.4401669;43.7739745005387;node/2409730086;"131031";Le Cigalon;;;;;;no;"1";"93";;;;;;;"84042";Cucuron
-0.554735383276769;48.1368707265571;way/178700769;"277201";Le Majestic;;yes;;;;yes;"1";"290";;https://www.cinemajesticmontsurs.com/;;;;;"53161";Montsûrs
0.9157917;47.5920501000328;node/2610678160;"104851";Le Balzac;;;;;;yes;"1";"216";;https://www.lebalzac.fr/;"+33247562176";;Q61859553;;"37063";Château-Renault
-0.3192421;44.6378662004987;node/2080396946;"81311";Cinéma Lux;;;;;;yes;"2";"286";;;;;;;"33081";Cadillac
1.5200654;46.5887011002419;node/1641967665;"23513";Eden Palace;;;;;;yes;"1";"187";;;;;;;"36006";Argenton-sur-Creuse
0.1722381;47.2828537001016;node/7770501482;"68561";Cinéma de l'Amicale;;;;;;;"1";"224";voice_description;http://www.bourgueil.fr/cinemas/;+33 2 47 97 79 10;CinemaDeLAmicaleDeBourgueil;Q61859093;;"37031";Bourgueil
2.3707603;48.8531617997287;node/530273787;"5841";MK2 Bastille (côté Faubourg Saint-Antoine);MK2;;;;;;"3";"430";;https://www.mk2.com/salles/mk2-bastille-beaumarchais-fg-st-antoine;;;Q3206477;;"75056";Paris
-1.5378987;48.1343483999054;node/276685515;"11101";Le Foyer;;yes;;no;no;yes;"2";;;http://cinemalefoyer.fr;;;;"38288048200015";"35001";Acigné
6.87823646524152;45.2858385839178;way/131215474;"216451";La Ramasse;;;;;;;;;;;;;;;"73290";Val-Cenis
0.013178;43.2393467005409;node/7613303817;"199951";Le Méridien;;;;;;;;;;http://www.parvis.net/le-programme/cinema;;;;;"65226";Ibos
4.3132367;46.0308791003377;node/1753806749;"426533";Agora;;;;;;no;"2";"333";;;;;Q61858636;;"69248";Thizy-les-Bourgs
4.4709099;44.6122336005006;node/2673050111;;Salle de Cinéma de Lussas;;;;;;;;;;http://www.maisonimage.eu/programmation-cinema-lussas/;;;;;"07145";Lussas
-0.8838279;47.0613949001486;node/836105777;"112095";Cinémovida;;yes;;;;yes;"10";"1443";voice_description;;;;;;"49099";Cholet
-0.1075342;47.5422406000441;node/1456566938;"42011";Stélla Ciné;;;;;;no;"1";"203";;https://stellacine.fr/;;;;;"49018";Baugé-en-Anjou
0.067138650795718;48.4335265151784;way/482227127;"14445";Planet’Ciné;;;;;;no;"7";"1199";;https://www.planetcine.fr/;;;;;"61001";Alençon
-1.0430688;47.5539626000415;node/7609748651;"84382";Le Beaulieu;;;;;;no;"1";"142";;http://clapcinecande.fr/;;;;;"49054";Candé
2.1899785;48.8259659997355;node/5197969075;"455770";Le Colombier;Ville d'Avray;;;;;;;;;https://www.mairie-villedavray.fr/?idpage=4032&idmetacontenu=;;;;;"92077";Ville-d'Avray
0.4812189;43.0802181005384;node/7626637236;"396961";Maison du Savoir;;;;;;;;;;https://maisondusavoir.fr/category/cinema/;;;;;"65389";Saint-Laurent-de-Neste
0.3464164;46.5889214002418;node/1203768607;"317384";Le Dietrich;;yes;;;;no;"1";"141";;http://le-dietrich.fr/;"+33549017790";;;;"86194";Poitiers
5.4947549;47.0954071001415;node/3012173863;"139541";Les Tanneurs;Majestic;;;;;;;;;https://www.majestic-cinemas.com/dole/;;;Q61860701;;"39198";Dole
-1.76368420287155;47.4766332769696;way/158027883;"57221";Saint-Laurent;;yes;;;;yes;"1";"285";;http://www.cineblain.fr/;"+33240791191";;;;"44015";Blain
4.75703971699435;44.3460642978862;way/75704714;"409903";Le 7ème Art;Cinéode;;;;;no;"1";"159";;https://www.cineode.fr/le-7eme-art/;+33 4 75 04 72 44;;Q97017093;;"26324";Saint-Paul-Trois-Châteaux
0.590498946414884;44.3986542406465;way/130031117;"398526";L'Utopie - L'Écran Livradais;Art Ciné;;;;;yes;"1";"119";;http://cine-utopie.fr/;;;;;"47252";Sainte-Livrade-sur-Lot
7.5019423;43.7754280005387;node/1752595011;"257302";Cinéma Eden;;no;;;;yes;"3";"377";;;;;;;"06083";Menton
3.17824527174129;50.6930381433922;way/78705050;"344352";Le Duplexe;UGC;;;;;yes;"9";"1590";;https://www.ugc.fr/cinema.html?id=51;;https://www.facebook.com/Duplexe-Cin%C3%A9mas-Roubaix-Officiel-333191973078/;Q1643241;;"59512";Roubaix
4.1311411;43.5436720005417;node/1306681286;"184213";Cinéma Vog;;;;;;no;"2";;;https://www.cinemavog-grauduroi.com;+33 4 66 51 41 05;;;;"30133";Le Grau-du-Roi
4.3425058;45.217895400446;node/7624224620;"143691";Le Maubourg;;;;;;yes;"1";"182";;;;;;;"43087";Dunières
2.5639929;44.6443445004983;node/2146474772;"147471";Cinéma pour tous;;;;;;;"1";"150";;;;https://www.facebook.com/cinepourtous/;Q61860493;;"12094";Entraygues-sur-Truyère
1.8207663;43.70102290054;node/4889186625;"220603";Espace des nouveautés;;;;;;;;;;;;;;;"81140";Lavaur
5.3831494493574;43.2987265649598;way/995535930;;Artplexe Canebière;;;;;;;"7";;;https://artplexe-canebiere.com/;;;;;"13055";Marseille
3.1698999;50.5263930993387;node/8941128447;;Olympia Ciné;;;;;;;"1";;;http://cine-templeuve.fr/;;;;;"59586";Templeuve-en-Pévèle
4.534621;43.9518406005342;node/9064319009;;Ciné;;;;;;;;;;;;;;;"30346";Vers-Pont-du-Gard
1.23999427753336;43.6000398847353;way/413755468;"222030";Le Tempo;;;;;;;;;;http://www.tempo-leguevin.fr;;;;;"31291";Léguevin
4.3381024;47.6228782000258;node/559201348;"269141";Le Phenix;;;;;;yes;"1";"165";;;;;;;"21425";Montbard
4.8181777;45.7404586003808;node/1722048772;"721000";UGC Ciné Cité Confluence;UGC;yes;Mo-Sa 10:00-20:00;;;no;"14";"3464";;https://www.ugc.fr/cinema.html?id=36;"+33146372824";;Q42295028;"34780600200536";"69123";Lyon
3.4355172;43.625390000541;node/1919009006;"114564";Alain Resnais;;;;;;;;;;;;;;;"34079";Clermont-l'Hérault
4.393404;45.4359451004208;node/7687122265;"383589";Le Camion Rouge;;yes;;;;yes;"10";"1640";;https://www.cines-stetienne.com/camion-rouge/;+33 4 77 32 10 00;CinemasAlhambraCamionRougeSaintEtienne;;"77564906400125";"42218";Saint-Étienne
2.149238;43.926779300535;node/3045752799;"14102";CGR Albi Lapérouse;CGR cinémas;;;;;;;;;https://www.cgrcinemas.fr/laperouse/;;;Q2931406;;"81004";Albi
2.3476486;48.8705333997244;node/690982176;"311";Le Grand Rex;;;;;;;;;;https://www.legrandrex.com;;https://www.facebook.com/GrandRexParis;Q1809902;"50763357600016";"75056";Paris
3.01932187741977;42.7024381829926;way/916796027;"84556";Clap' Ciné;;;;;;;;;;https://canet.clapcine.fr/FR/42/les-films-clap-cine-canet-canet-en-roussillon.html;;;;;"66037";Canet-en-Roussillon
2.6495256;48.7933039997436;node/2907887080;"341321";La Grange;;;;;;;;;;;;;;;"77390";Roissy-en-Brie
4.81170206422265;45.787627825394;way/109068297;"238886";Pathé Vaise;Pathé Gaumont;designated;"Mo-Fr 12:30-00:30, Sa,Su 10:00-00:30";;;yes;"14";"2801";;https://www.cinemaspathegaumont.com;;;Q3368729;;"69123";Lyon
0.7727541;49.6151875995421;node/6151342296;"469602";Les Arches Lumière;Nord Ouest Exploitation Cinémas;;;;;no;"7";"690";;https://www.noecinemas.com/yvetot-arches-lumiere/;+33 2 32 70 43 64;https://www.facebook.com/cinemayvetot7/;;;"76758";Yvetot
4.8000792;45.7359223003815;node/4084463631;"385823";Ciné Mourguet;;yes;;;;yes;"2";"280";;;;;;;"69202";Sainte-Foy-lès-Lyon
1.0694172;47.8028063999843;node/626965948;"446494";Ciné Vendôme;;;;;;yes;"5";"900";;;;;;;"41269";Vendôme
2.4082715;48.6560432997776;node/2260145097;"338335";Les Cinoches RN7;;;;;;;"1";"291";;https://cinemas.grandparissud.fr/les-cinoches;+33 1 69 02 72 72;;Q97694925;;"91521";Ris-Orangis
4.1707355;46.1584723003172;node/1157378152;"102284";Les Halles;;;;;;yes;"2";"210";;http://charlieu-cinemaleshalles.blogspot.com;;;;;"42052";Charlieu
-0.075812193326383;47.6992808202367;way/624674677;;Cinéma le Kid;Ville de la Flèche;;;;;;"3";;;;;;;;"72154";La Flèche
-2.4845346;47.5536731000416;node/2001883240;"283551";Jeanne d'Arc;;;;;;;;;;http://cinemuz.fr/;;;;;"56143";Muzillac
0.280444810276154;46.5293589885696;way/194362460;"163150";MEGA CGR de Fontaine Le Comte;CGR cinémas;;;;;no;"8";"1501";;https://www.cgrcinemas.fr/;;;Q2931406;;"86100";Fontaine-le-Comte
4.1893124;43.5660765005415;node/2911592253;"12454";Marcel Pagnol;;;;;;;"1";"164";;http://www.cineclub-aiguesmortes.fr;+33 4 66 53 74 99;https://www.facebook.com/cinemaaiguesmortes;;;"30003";Aigues-Mortes
5.05020653936171;43.4302932898202;way/99132375;"720250";Le Palace;;;;;;yes;"11";"2092";;;;;;;"13056";Martigues
4.8969716;45.6689154003907;node/256077331;;Cinéma Le Polaris;;;;;;;;;;;;;;;"69273";Corbas
-1.6286226;47.564739600039;node/5021957228;"294891";Le Nozek;;yes;;;;yes;"1";"200";;http://www.lenozek.nozay44.com/;+33 2 40 87 90 80;;;;"44113";Nozay
-4.6001907114575;48.2745150403708;way/53971927;"82762";Cinema Rocamadour;;;;;;;;;;http://www.cinema-rocamadour.fr/;+33 2 98 27 88 06;;Q61860598;;"29022";Camaret-sur-Mer
7.1486351;43.6621278005405;node/1211221624;"81541";Cinema Espace Centre;;;;;;yes;"1";"296";;;;;;;"06027";Cagnes-sur-Mer
-0.733042110143747;48.762983921282;way/389230997;"428483";The Normandy;;;;;;no;"1";"263";;https://cinetinchebray.com;;;;;"61486";Tinchebray-Bocage
6.8441398;48.4068600998391;node/1749560722;"331964";La Halle aux Blés;;;;;;;"1";;;;;;;;"88372";Raon-l'Étape
-1.6266632;48.065608499922;node/6910695619;"724600";Cinéville Vern;Cinéville;;;;;;"6";"1244";;https://vern-sur-seiche.cineville.fr/;+33 2 99 78 81 70;https://www.facebook.com/cinevillevern;Q2973271;"47876419400161";"35352";Vern-sur-Seiche
-0.3228454;45.6914685003876;node/852990656;"115891";Le Galaxy;;;;;;no;"7";"962";;;;;;;"16102";Cognac
-0.45685;46.3226867002896;node/731511809;"291144";CGR Niort;CGR cinémas;yes;;;;yes;"12";"2052";voice_description;https://www.cgrcinemas.fr/niort/;;;Q2931406;;"79191";Niort
5.6297458;44.0380975005313;node/3621405495;;Banon - Cinéma de Pays;;;;;;yes;"1";;;https://cinemadepays.wixsite.com/cinema;+33 9 63 04 56 52;;;;"04018";Banon
4.2335691;45.2401861004436;node/3098326937;"416701";Cin'étoile;;;;;;yes;"1";"208";;;;;;;"43224";Sainte-Sigolène
1.5487303;50.3237754993809;node/10013053144;;Le Pax;;;;;;;"1";;;http://www.cinema-lepax.fr/;;;;;"80649";Quend
0.8182407;48.3225988998597;node/9655732966;;le Rex;;;;;;;"3";;;https://www.ville-nogentlerotrou.fr/culture/cinema-le-rex/;02 37 52 12 24;;;;"28280";Nogent-le-Rotrou
-1.68786896368374;47.8444723121938;way/358245391;"36602";Le Scénario;Bain et Vous;;;no;no;yes;"2";;;http://www.cinema-lescenario.fr;+33 2 99 43 97 87;;;;"35012";Bain-de-Bretagne
4.6148358;45.5288687004092;node/7649509122;"338461";Ciné Chaplin;;;;;;yes;"2";"384";;;;;;;"42186";Rive-de-Gier
4.8531532;45.7696956003767;node/244430500;"238032";UGC Astoria;UGC;yes;;;;no;"5";"894";;https://www.ugc.fr/cinema.html?id=33;+33 1 46 37 28 24;;Q97290069;"34780600200155";"69123";Lyon
5.5903538;43.8558978005369;node/6908151443;;"Céreste - La Strada Itinérant, Salle des fêtes";;yes;;;;;"1";;;http://cinemalastrada.free.fr/;+339 63 29 52 43;;;;"04045";Céreste
-1.2574134;44.0336448005315;node/1308026748;"229552";CinéLit;;;;;;;"1";"192";;;+33 5 58 42 82 51;https://www.facebook.com/cinelit;;;"40157";Lit-et-Mixe
6.9220674;43.6588483005406;node/638913792;"184053";Studio Cinéma;;;;;;yes;"2";"230";;;;;;;"06069";Grasse
